ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp,emb1_1,emb1_2,emb1_3,emb1_4,emb1_5,emb1_6,emb1_7,emb1_8,emb1_9,emb1_10,emb2_1,emb2_2,emb2_3,emb2_4,emb2_5,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
1,12566000000.0,30246000000.0,9778000000.0,92782000000.0,310000000,252000000,12000000,8000000,4965776.0,17768576200.0,12697720781.0,37771,2230463,1446000000.0,9.189797449,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.33971997948265,-0.354987820716499,-0.3568212456125064,-0.3543729091043074,-0.36421528205603804,-0.38114251113690345,-0.36308207975239126,-0.36088866982676515,-0.33944708340389157,-0.3681088453166092,-0.3700435556872008,0.08111071060669232,0.8533565565722827,-0.37246032650790484,-0.179644303551376
1,12568000000.0,30246000000.0,9778000000.0,92780000000.0,336000000,250000000,12000000,8000000,4966253.0,17772514198.0,12693414672.0,37771,2230463,1480000000.0,8.648076244,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.33970665633122815,-0.354987820716499,-0.3568212456125064,-0.35437387499991085,-0.3619132791643008,-0.381407649534037,-0.36308207975239126,-0.36088866982676515,-0.33944512201111904,-0.36810379437701857,-0.37005546834557174,0.08111071060669232,0.8533565565722827,-0.3719073621016942,-0.19943837735055872
1,13582000000.0,32702000000.0,10572000000.0,100000000000.0,270000000,272000000,14000000,10000000,5366379.0,19209515153.0,13718614740.0,37771,2235223,1600000000.0,9.001058948,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.3329518185603469,-0.3516826918738536,-0.35377410198539677,-0.35088699187155914,-0.367756824966403,-0.37849112716556815,-0.3611493810708996,-0.3589430755179739,-0.3377998300939154,-0.3662606738331901,-0.36721929811116116,0.08111071060669232,1.0048206605242938,-0.36995572302095103,-0.18654066238514386
1,13582000000.0,32694000000.0,10568000000.0,100000000000.0,330000000,268000000,14000000,10000000,5366214.0,19213326415.0,13715676222.0,37771,2235222,1588000000.0,8.942110837,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.3329518185603469,-0.35169345776584915,-0.35378945283490365,-0.35088699187155914,-0.3624445106008556,-0.3790214039598352,-0.3611493810708996,-0.3589430755179739,-0.3378005085631135,-0.3662557854472321,-0.36722742739006486,0.08111071060669232,1.0047888403343879,-0.3701508869290253,-0.1886945807636139
1,16596000000.0,67398000000.0,24292000000.0,198000000000.0,554000000,606000000,34000000,22000000,15302116.0,68484369335.0,37906470860.0,37771,2188660,5098000000.0,3.82935753,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.31287382936760905,-0.3049910182889896,-0.30112068817690363,-0.3035581073039046,-0.34261187030281187,-0.33421301484426824,-0.3418223942559826,-0.3472695096652265,-0.2969447300065407,-0.3030599531092466,-0.30030467363637037,0.08111071060669232,-0.476822842063413,-0.3130654438172862,-0.3755106317907717
1,16594000000.0,67392000000.0,24292000000.0,198000000000.0,574000000,604000000,38000000,22000000,15301633.0,68483149268.0,37893007872.0,37771,2188660,5152000000.0,3.853797746,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.31288715251903093,-0.3049990927079863,-0.30112068817690363,-0.3035581073039046,-0.3408410988476294,-0.3344781532414018,-0.33795699689299924,-0.3472695096652265,-0.29694671607092044,-0.3030615179868097,-0.30034191839183194,0.08111071060669232,-0.476822842063413,-0.31218720623095175,-0.3746176052030974
1,19312000000.0,78470000000.0,28272000000.0,230000000000.0,660000000,704000000,38000000,24000000,17830455.0,79734773545.0,44082996231.0,37771,2191346,5984000000.0,3.666625,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.2947809897367279,-0.2900910237670962,-0.2858465929175885,-0.28810377764916023,-0.33322678159034474,-0.32122123338472514,-0.33795699689299924,-0.3453239153564353,-0.28654836555971475,-0.2886300036692861,-0.28321759184999656,0.08111071060669232,-0.3913538119762069,-0.29865584193779876,-0.38145675256030614
1,19318000000.0,78474000000.0,28276000000.0,230000000000.0,638000000,704000000,38000000,22000000,17830366.0,79736081466.0,44079176428.0,37771,2191345,6088000000.0,3.59208915,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.2947410202824623,-0.29008564082109844,-0.2858312420680817,-0.28810377764916023,-0.3351746301910455,-0.32122123338472514,-0.33795699689299924,-0.3472695096652265,-0.28654873152188826,-0.2886283261087692,-0.2832281591645218,0.08111071060669232,-0.3913856321661128,-0.29696442140115464,-0.3841802348644275
1,20846000000.0,84638000000.0,30500000000.0,248000000000.0,718000000,760000000,44000000,26000000,19215046.0,85985976622.0,47484732095.0,37771,2192868,6482000000.0,0.807754443,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.2845621325961639,-0.2817905210384981,-0.27729616974227345,-0.2794107172183665,-0.32809154437031557,-0.3137973582649862,-0.3321589008485241,-0.3433783210476441,-0.28085501801186014,-0.2806121100313084,-0.2738068413985015,0.08111071060669232,-0.34292348293945046,-0.2905565397527144,-0.48591767132306446
1,20840000000.0,84634000000.0,30492000000.0,248000000000.0,696000000,760000000,48000000,28000000,19215052.0,85986988805.0,47490839474.0,37771,2192869,6544000000.0,0.78848373,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.28460210205042946,-0.2817959039844959,-0.27732687144128715,-0.2794107172183665,-0.3300393929710163,-0.3137973582649862,-0.3282935034855407,-0.34143272673885283,-0.28085499334025293,-0.2806108117891083,-0.27378994560706454,0.08111071060669232,-0.3428916627495446,-0.2895481928943304,-0.4866218082698264
1,22568000000.0,91706000000.0,33040000000.0,269000000000.0,784000000,826000000,56000000,30000000,20841195.0,93175950474.0,51444975407.0,37771,2194674,6918000000.0,0.894736842,-0.22508815,0.01742152,0.015436366,-0.2824496,0.08119165,0.10446547,0.1705446,-0.049234927,0.009183653,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.27309089922194546,-0.2722788554603963,-0.26754838030542416,-0.2692688133824405,-0.32224799856821346,-0.3050477911595797,-0.32056270875957393,-0.3394871324300616,-0.27416839978193075,-0.27139013389406186,-0.26285100501777464,0.08111071060669232,-0.2854562199694228,-0.28346558442601405,-0.4827394017461223
1,22590000000.0,91720000000.0,33050000000.0,269000000000.0,752000000,824000000,46000000,26000000,20847379.0,93176577029.0,51446070550.0,37771,2194674,6982000000.0,0.910746812,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.272944344556305,-0.27226001514940407,-0.267510003181657,-0.2692688133824405,-0.32508123289650537,-0.30531292955671324,-0.3302262021670324,-0.3433783210476441,-0.27414297157877476,-0.27138933026453865,-0.2628479753535403,0.08111071060669232,-0.2854562199694228,-0.2824247102496177,-0.4821544098263345
1,25314000000.0,103000000000.0,37036000000.0,301000000000.0,878000000,924000000,54000000,34000000,23357825.0,104000000000.0,57616458509.0,37771,2197356,7964000000.0,0.984095238,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.25479821231973643,-0.25708010743562537,-0.2522128816480817,-0.2538144837276962,-0.3139253727288558,-0.2920560097000366,-0.32249540744106564,-0.33559594381247915,-0.2638201819765591,-0.25750703383113455,-0.24577787244355762,0.08111071060669232,-0.20011447064184018,-0.26645379710553563,-0.47947431507667837
1,25324000000.0,103000000000.0,37040000000.0,301000000000.0,840000000,924000000,48000000,30000000,23356744.0,104000000000.0,57611953223.0,37771,2197356,7890000000.0,0.984095238,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.2547315965626271,-0.25708010743562537,-0.2521975307985748,-0.2538144837276962,-0.3172898384937025,-0.2920560097000366,-0.3282935034855407,-0.3394871324300616,-0.26382462697778997,-0.25750703383113455,-0.24579033611620993,0.08111071060669232,-0.20011447064184018,-0.267657307871994,-0.47947431507667837
1,27638000000.0,112000000000.0,40434000000.0,329000000000.0,926000000,1008000000,56000000,34000000,25498933.0,114000000000.0,62877930907.0,37771,2199676,8576000000.0,1.043478261,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.23931671036753913,-0.24496847894058918,-0.23917233499201318,-0.2402919452797949,-0.3096755212364179,-0.28092019702042825,-0.32056270875957393,-0.33559594381247915,-0.2550160860511256,-0.24468087294783547,-0.23122224386903775,0.08111071060669232,-0.1262916300601878,-0.25650043779374526,-0.47730450535014096
1,27632000000.0,112000000000.0,40434000000.0,329000000000.0,926000000,1006000000,64000000,34000000,25499510.0,114000000000.0,62892310881.0,37771,2199675,8454000000.0,1.058854672,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.2393566798218047,-0.24496847894058918,-0.23917233499201318,-0.2402919452797949,-0.3096755212364179,-0.2811853354175618,-0.31283191403360716,-0.33559594381247915,-0.2550137134648997,-0.24468087294783547,-0.2311824623127314,0.08111071060669232,-0.12632345025009367,-0.25848460419250086,-0.4767426631861434
1,286000000000.0,1360000000000.0,489000000000.0,3910000000000.0,20022000000,13924000000,1824000000,1800000000,249981662.0,1430000000000.0,750000000000.0,37771,2210881,112000000000.0,0.100503817,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,1.4817813134593103,1.4345106723710952,1.4822949549803301,1.4891441326464399,1.3810570641718083,1.4313435716679233,1.387942925679087,1.3823638308501758,0.6680421995276913,1.4432418992943248,1.6696702946673352,0.08111071060669232,0.23025359783524962,1.42555223126281,-0.5117600621254739
1,286000000000.0,1360000000000.0,489000000000.0,3910000000000.0,19866000000,13894000000,1700000000,1720000000,249901207.0,1430000000000.0,750000000000.0,37771,2210881,111000000000.0,0.101135528,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,1.4817813134593103,1.4345106723710952,1.4822949549803301,1.4891441326464399,1.3672450468213848,1.4273664957109202,1.2681156074266018,1.3045400584985265,0.6677113738347881,1.4432418992943248,1.6696702946673352,0.08111071060669232,0.23025359783524962,1.4092885722566166,-0.5117369798941742
1,,,,,22928000000,15918000000,2164000000,1942000000,,,,37771,2216434,127000000000.0,0.104366758,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,,,,,1.6383501566098218,1.695686553610055,1.7165017015326756,1.5205010267743528,,,,0.08111071060669232,0.40695111238262704,1.6695071163557123,-0.5116189132493912
1,,,,,22854000000,15880000000,2046000000,1938000000,286900777.0,1630000000000.0,858000000000.0,37771,2216432,126000000000.0,0.104067235,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,,,,,1.6317983022256466,1.690648924064518,1.6024724793246654,1.5166098381567705,0.8198511834472836,1.6997651169603065,1.9684474747292697,0.08111071060669232,0.4068874720028153,1.653243457349519,-0.5116298575881246
1,270000000.0,370000000.0,106000000.0,1272000000.0,2000000,0,0,0,175215.0,161233229.0,116009903.0,37771,2173738,12000000.0,65.56456456,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.421630714424224,-0.39519304437402136,-0.39393959972006803,-0.39856746243885915,-0.39148516246584814,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.35914555661525716,-0.3906923066839563,-0.40485029732130645,0.08111071060669232,-0.9516437158390237,-0.39578241352278626,1.8802460797443485
1,270000000.0,368000000.0,106000000.0,1272000000.0,4000000,0,0,0,174251.0,160404192.0,116615484.0,37771,2173739,14000000.0,130.5180723,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.421630714424224,-0.3951957358470202,-0.39393959972006803,-0.39856746243885915,-0.3913080853203299,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.3591495205201476,-0.39069337002015037,-0.4048486220084965,0.08111071060669232,-0.9516118956491179,-0.3957498862047739,4.25359700980688
1,314000000.0,430000000.0,124000000.0,1482000000.0,4000000,0,0,0,203407.0,189095070.0,136410165.0,37771,2174048,14000000.0,65.0,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.42133760509294316,-0.3951123001840544,-0.39387052089728725,-0.3984660434004999,-0.3913080853203299,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.35902963295688506,-0.3906565706384392,-0.40479386090692787,0.08111071060669232,-0.9417794569681994,-0.3957498862047739,1.8596173274232297
1,314000000.0,430000000.0,124000000.0,1482000000.0,4000000,0,0,0,204461.0,189000920.0,136132143.0,37771,2174046,14000000.0,87.08708709,-0.22508815,0.01742152,0.015436366,-0.2824496,0.08119165,0.10446547,0.1705446,-0.049234927,0.009183653,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.42133760509294316,-0.3951123001840544,-0.39387052089728725,-0.3984660434004999,-0.3913080853203299,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.3590252989778866,-0.39065669139674397,-0.40479463004238303,0.08111071060669232,-0.9418430973480112,-0.3957498862047739,2.6666624049155083
1,360000000.0,492000000.0,142000000.0,1692000000.0,4000000,0,0,0,232186.0,215808727.0,155734796.0,37771,2174351,18000000.0,120.6186186,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4210311726102404,-0.39502886452108865,-0.3938014420745064,-0.3983646243621406,-0.3913080853203299,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.3589112955929417,-0.3906223072721929,-0.4047404001777064,0.08111071060669232,-0.9321379394267164,-0.3956848315687491,3.891878629022077
1,360000000.0,492000000.0,142000000.0,1692000000.0,4000000,0,0,0,231261.0,213268610.0,154300642.0,37771,2174351,16000000.0,72.0,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4210311726102404,-0.39502886452108865,-0.3938014420745064,-0.3983646243621406,-0.3913080853203299,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.3589150991323853,-0.39062556526712333,-0.4047443677007425,0.08111071060669232,-0.9321379394267164,-0.3957173588867615,2.115391912791877
1,404000000.0,552000000.0,158000000.0,1902000000.0,6000000,0,0,0,261358.0,240836523.0,174050489.0,37771,2174657,20000000.0,116.6156156,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4207380632789596,-0.3949481203311217,-0.393740038676479,-0.39826320532378134,-0.39113100817481167,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.3587913422387266,-0.39059020621838786,-0.404689730630434,0.08111071060669232,-0.9224009613155157,-0.3956523042507367,3.745611995800012
1,404000000.0,552000000.0,158000000.0,1900000000.0,6000000,0,0,0,260847.0,240919198.0,174391164.0,37771,2174658,18000000.0,116.6156156,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4207380632789596,-0.3949481203311217,-0.393740038676479,-0.3982641712193848,-0.39113100817481167,-0.4145499491757285,-0.37467827184134145,-0.36867104706193005,-0.3587934434372733,-0.39059010017810275,-0.40468878816825055,0.08111071060669232,-0.9223691411256099,-0.3956848315687491,3.745611995800012
1,448000000.0,614000000.0,176000000.0,2112000000.0,4000000,2000000,0,0,291033.0,268238836.0,193661793.0,37771,2174959,22000000.0,127.6276276,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4204449539476787,-0.3948646846681559,-0.3936709598536982,-0.3981617862854221,-0.3913080853203299,-0.41428481077859497,-0.37467827184134145,-0.36867104706193005,-0.35866932058144113,-0.3905550595708766,-0.404635476833152,0.08111071060669232,-0.9127912639639385,-0.3956197769327243,4.147982396282093
1,446000000.0,614000000.0,176000000.0,2114000000.0,6000000,2000000,0,0,291211.0,268352327.0,193840155.0,37771,2174962,20000000.0,127.6276276,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4204582770991006,-0.3948646846681559,-0.3936709598536982,-0.3981608203898187,-0.39113100817481167,-0.41428481077859497,-0.37467827184134145,-0.36867104706193005,-0.3586685886570941,-0.39055491400549414,-0.40463498340263915,0.08111071060669232,-0.9126958033942209,-0.3956523042507367,4.147982396282093
1,492000000.0,676000000.0,194000000.0,2322000000.0,6000000,2000000,0,0,318597.0,294705151.0,212096112.0,37771,2175330,24000000.0,98.666,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.42015184461639793,-0.3947812490051901,-0.39360188103091737,-0.39806036724706284,-0.39113100817481167,-0.41428481077859497,-0.37467827184134145,-0.36867104706193005,-0.3585559792179561,-0.3905211134494588,-0.40458447911234474,0.08111071060669232,-0.9009859735088553,-0.395587249614712,3.0897469261404975
1,492000000.0,672000000.0,194000000.0,2320000000.0,6000000,2000000,0,0,317967.0,293128235.0,212070358.0,37771,2175330,24000000.0,74.07357357,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.42015184461639793,-0.3947866319511879,-0.39360188103091737,-0.3980613331426663,-0.39113100817481167,-0.41428481077859497,-0.37467827184134145,-0.36867104706193005,-0.3585585697367123,-0.39052313602729033,-0.40458455035963636,0.08111071060669232,-0.9009859735088553,-0.395587249614712,2.1911586870916104
1,1042000000.0,2424000000.0,776000000.0,7526000000.0,44000000,20000000,0,0,419863.0,1418845986.0,1017911203.0,37771,2175633,114000000.0,13.666,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.41648797797538734,-0.39242890160415417,-0.3913683324276708,-0.39554710688696004,-0.38776654240996494,-0.4118985652043932,-0.37467827184134145,-0.36867104706193005,-0.3581395800554734,-0.3890792723289392,-0.40235522762586023,0.08111071060669232,-0.8913444559673723,-0.39412352030415454,-0.01608732476450376
1,1042000000.0,2424000000.0,776000000.0,7526000000.0,44000000,20000000,0,0,420220.0,1420711422.0,1017222387.0,37771,2175633,108000000.0,13.666,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.41648797797538734,-0.39242890160415417,-0.3913683324276708,-0.39554710688696004,-0.38776654240996494,-0.4118985652043932,-0.37467827184134145,-0.36867104706193005,-0.3581381120948449,-0.38907687969071386,-0.402357133204583,0.08111071060669232,-0.8913444559673723,-0.3942211022581917,-0.01608732476450376
1,1216000000.0,2828000000.0,906000000.0,8782000000.0,50000000,22000000,0,0,490468.0,1655664716.0,1184027904.0,37771,2176245,134000000.0,15.666,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4153288638016858,-0.391885224058377,-0.39086942981869816,-0.3949405244480113,-0.38723531097341024,-0.4116334268072597,-0.37467827184134145,-0.36867104706193005,-0.3578492569177264,-0.38877552481582334,-0.4018956731861753,0.08111071060669232,-0.8718704997449709,-0.39379824712403066,0.05699112819796687
1,1216000000.0,2826000000.0,906000000.0,8780000000.0,52000000,22000000,0,0,490091.0,1654315299.0,1186637190.0,37771,2176245,134000000.0,11.51051051,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4153288638016858,-0.3918879155313759,-0.39086942981869816,-0.39494149034361475,-0.38705823382789195,-0.4116334268072597,-0.37467827184134145,-0.36867104706193005,-0.3578508071170456,-0.3887772555997774,-0.40188845471290624,0.08111071060669232,-0.8718704997449709,-0.39379824712403066,-0.09484724341753618
1,1386000000.0,3224000000.0,1034000000.0,10012000000.0,28000000,26000000,0,0,559471.0,1884760362.0,1353871740.0,37771,2176853,156000000.0,16.0,-0.22508815,0.01742152,0.015436366,-0.2824496,0.08119165,0.10446547,0.1705446,-0.049234927,0.009183653,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.414196395930828,-0.3913523124045954,-0.390378202634479,-0.3943464986519071,-0.3891831595741109,-0.4111031500129926,-0.37467827184134145,-0.36867104706193005,-0.3575655210991023,-0.3884816830544974,-0.4014258077938514,0.08111071060669232,-0.852523824282193,-0.3934404466258944,0.06919522984269945
1,1388000000.0,3226000000.0,1034000000.0,10014000000.0,36000000,26000000,0,0,559651.0,1886199521.0,1350636205.0,37771,2176853,150000000.0,12.26126126,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4141830727794062,-0.39134962093159653,-0.390378202634479,-0.3943455327563037,-0.38847485099203793,-0.4111031500129926,-0.37467827184134145,-0.36867104706193005,-0.35756478095088623,-0.3884798371660103,-0.40143475875703,0.08111071060669232,-0.852523824282193,-0.3935380285799316,-0.06741539173232891
1,1560000000.0,3628000000.0,1162000000.0,11266000000.0,34000000,30000000,0,0,629824.0,2123626474.0,1525678313.0,37771,2177525,176000000.0,18.0,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4130372817571265,-0.3908086348588182,-0.3898869754502598,-0.3937408821085618,-0.3886519281375562,-0.41057287321872554,-0.37467827184134145,-0.36867104706193005,-0.35727623416885773,-0.38817530953628937,-0.4009505125772121,0.08111071060669232,-0.8311406566654386,-0.3931151734457705,0.14227368280517005
1,1560000000.0,3628000000.0,1162000000.0,11266000000.0,66000000,30000000,0,0,628809.0,2121870870.0,1522905350.0,37771,2177526,156000000.0,15.51501502,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4130372817571265,-0.3908086348588182,-0.3898869754502598,-0.3937408821085618,-0.38581869380926426,-0.41057287321872554,-0.37467827184134145,-0.36867104706193005,-0.3572804077824094,-0.3881775613022245,-0.40095818385559684,0.08111071060669232,-0.8311088364755327,-0.3934404466258944,0.051474253818482064
1,1734000000.0,4032000000.0,1292000000.0,12518000000.0,72000000,32000000,0,0,698558.0,2353534877.0,1689966155.0,37771,2178134,192000000.0,11.80432173,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.411878167583425,-0.39026495731304106,-0.38938807284128724,-0.39313623146081994,-0.3852874623727095,-0.410307734821592,-0.37467827184134145,-0.36867104706193005,-0.35699360446062317,-0.38788042531975936,-0.4004960175943304,0.08111071060669232,-0.8117621610127548,-0.39285495490167144,-0.08411160870722811
1,1732000000.0,4030000000.0,1290000000.0,12516000000.0,34000000,32000000,0,0,699465.0,2359745512.0,1689886540.0,37771,2178135,186000000.0,19.666,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4118914907348469,-0.39026764878604,-0.3893957482660406,-0.39313719735642333,-0.3886519281375562,-0.410307734821592,-0.37467827184134145,-0.36867104706193005,-0.35698987493600115,-0.3878724594593896,-0.4004962378456748,0.08111071060669232,-0.8117303408228489,-0.39295253685570863,0.2031480341229081
