ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp_quartz_Ruby,emb1_1,emb1_2,emb1_3,emb1_4,emb1_5,emb1_6,emb1_7,emb1_8,emb1_9,emb1_10,emb2_1,emb2_2,emb2_3,emb2_4,emb2_5,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp_quartz_Ruby
1,145638888.9,724666666.7,156194444.4,1676166667.0,8500000.0,16694444.44,444444.4444,361111.1111,14.04166667,291037652.9,80022450.79,525.0555556,30141.91667,36500000.0,0.833333333,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,1.2866989927141619,1.1875261289228085,1.2096497773029398,1.2195584051630604,0.9916118863521051,1.1703104692312165,1.0261085515346955,1.4776188149608915,0.11357951082428469,1.1026814196817505,0.7743796336274941,0.0,0.5805847488542568,0.7703657993439091,0.5096989828911371
1,219416666.7,1070722222.0,229194444.4,2492388889.0,12027777.78,23722222.22,694444.4444,333333.3333,5.652777778,417839570.5,79813875.29,525.0555556,30141.91667,39555555.56,0.83325,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,2.2491762344037425,2.072898956419655,2.1005376997937146,2.133331596332186,1.7573719346045165,1.9838044022558134,2.067647307073824,1.2909160764502272,-1.5957732504874238,1.9063929322145903,0.7698377143677813,0.0,0.5805847488542568,0.9135587729750348,0.5090787285622871
1,4916666.667,33333333.33,8194444.444,71000000.0,1277777.778,1250000.0,55555.55556,55555.55556,7.722222222,19257774.39,20128755.43,525.0555556,30141.91667,6861111.111,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5491103842829054,-0.5812296062018317,-0.5965339554290553,-0.5774500909654599,-0.5760858491918722,-0.6174469477193619,-0.5940628457669365,-0.5761113069088806,-1.174095168887607,-0.6199472389976473,-0.5298594955653021,0.0,0.5805847488542568,-0.6186060428628929,-0.7357766888618692
1,8222222.222,50444444.44,12777777.78,113222222.2,1388888.889,1750000.0,55555.55556,83333.33333,15.04166667,27799334.6,20108859.17,525.0555556,30141.91667,6666666.667,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5059873452364776,-0.5374513382530918,-0.5405992114045107,-0.5301816710694552,-0.551967422514572,-0.5595699090244505,-0.5940628457669365,-0.3894085685998551,0.31734341607064215,-0.5658080713438496,-0.5302927545362275,0.0,0.5805847488542568,-0.6277183229689731,-0.7357766888618692
1,13138888.89,78305555.56,20333333.33,181833333.3,1555555.556,2611111.111,55555.55556,83333.33333,13.27777778,42028188.75,20049906.07,525.0555556,30141.91667,8305555.556,0.750750751,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.44184635435773445,-0.4661695155754188,-0.44839163349761835,-0.4533704887104598,-0.5157897823900887,-0.4598927868405202,-0.5940628457669365,-0.3894085685998551,-0.04207347257642057,-0.4756209976232416,-0.5315765113547886,0.0,0.5805847488542568,-0.5509148190369675,-0.10496992346207447
1,20388888.89,117750000.0,30972222.22,278944444.4,1777777.778,3833333.333,83333.33333,83333.33333,22.94444444,61953500.93,20109043.28,525.0555556,30141.91667,8277777.778,0.600240096,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.34726557122320284,-0.36525207972437507,-0.3185552277329295,-0.3446531229048686,-0.4675529290354882,-0.318415581167571,-0.47833631740610344,-0.3894085685998551,1.9276442767799427,-0.34932793287327435,-0.5302887453752527,0.0,0.5805847488542568,-0.5522165733512255,-1.225233028136563
1,29527777.78,168222222.2,44611111.11,403250000.0,1805555.556,5388888.889,83333.33333,83333.33333,7.069444444,87584204.64,20097952.42,525.0555556,30141.91667,9583333.333,0.714408233,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.22804305147207588,-0.23612040304742182,-0.15210698953711288,-0.2054911628906714,-0.4615233223118967,-0.13835368295417816,-0.47833631740610344,-0.3894085685998551,-1.3071077181909265,-0.18687225368530308,-0.5305302588350828,0.0,0.5805847488542568,-0.49103412109659056,-0.3754702547932248
1,6416666.667,65138888.89,12694444.44,119833333.3,2611111.111,2027777.778,111111.1111,111111.1111,13.05555556,38967764.56,40080400.28,525.0555556,30141.91667,18055555.56,0.750750751,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5295419463930022,-0.49985603994928834,-0.5416162068311795,-0.5227804316469139,-0.28666472884720334,-0.5274159986126655,-0.36260978904527036,-0.2027058302908295,-0.08735433995613558,-0.4950189546990657,-0.09539446967700912,0.0,0.5805847488542568,-0.09399905820025546,-0.10496992346207447
1,14527777.78,106750000.0,22805555.56,220277777.8,2611111.111,3111111.111,138888.8889,111111.1111,10.65277778,57371496.08,40294292.21,525.0555556,30141.91667,18555555.56,0.600240096,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.4237274303711068,-0.3933952519789639,-0.4182207714918621,-0.4103313484045134,-0.28666472884720334,-0.4020157481456088,-0.24688326055945267,-0.2027058302908295,-0.5769537238481088,-0.37837015966390697,-0.0907367803685135,0.0,0.5805847488542568,-0.07056748073106267,-1.225233028136563
1,28194444.44,176250000.0,39694444.44,388111111.1,3333333.333,4916666.667,166666.6667,111111.1111,25.23611111,88161573.97,39799769.22,525.0555556,30141.90278,18277777.78,0.714408233,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.2454372185722939,-0.21558157273406137,-0.21210971495102984,-0.22243937925632168,-0.12989495533621878,-0.19301533058476025,-0.13115673207363493,-0.2027058302908295,2.3946032269820576,-0.18321270037343446,-0.10150546361583518,0.0,-1.451461875328965,-0.08358502387364333,-0.3754702547932248
1,47388888.89,273638888.9,63333333.33,623277777.8,4055555.556,7388888.889,222222.2222,111111.1111,9.194444444,131130710.2,40031733.97,525.0555556,30141.91667,18916666.67,0.666666667,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.004966310795052855,0.033584997811004075,0.07637796468187924,0.04083328068243834,0.02687481839183157,0.09315447182546745,0.10029632448138494,-0.2027058302908295,-0.874109419542417,0.08913956468129325,-0.09645422238376597,0.0,0.5805847488542568,-0.05364467483316012,-0.7308146319018223
1,71916666.67,398694444.4,93694444.44,925305555.6,4611111.111,10694444.44,250000.0,138888.8889,23.06944444,186440206.9,39972555.1,525.0555556,30141.90278,19694444.44,0.6665,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.32494650817190296,0.35353591052280425,0.44690326880926945,0.37895797136505205,0.14746695177833277,0.4757860048922797,0.2160228529672027,-0.016003091780164996,1.9531147649357372,0.43970902050304894,-0.09774289554730159,0.0,-1.451461875328965,-0.01719555469001811,-0.7320551480026046
1,15138888.89,140388888.9,26694444.44,261750000.0,5222222.222,4111111.111,277777.7778,222222.2222,17.26388889,79659434.43,80065413.61,525.0555556,30141.91667,35638888.89,0.714408233,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.4157551038378636,-0.30733115700026586,-0.37076098881924996,-0.3639025649149982,0.28011829861201715,-0.286261670755786,0.3317493814530203,0.5441051230796987,0.7701520939430724,-0.23710200708734694,0.7753151877055595,0.0,0.5805847488542568,0.730011415976814,-0.3754702547932248
1,39694444.44,255694444.4,51027777.78,533694444.4,5277777.778,6472222.222,277777.7778,222222.2222,13.58333333,121944646.3,80191592.35,525.0555556,30141.91667,36166666.67,0.87471868,0.02229105,-0.30572549,0.09384411,0.032305297,0.26905745,0.13738793,-0.051057734,-0.029365063,0.041664854,0.083722554,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.0954125280830369,-0.012325328786851334,-0.07379834790763204,-0.05945662350064784,0.2921775120592002,-0.012953432487121523,0.3317493814530203,0.5441051230796987,0.020187719561278294,0.030915324456614497,0.778062843347628,0.0,0.5805847488542568,0.7547447478539913,0.8177335025618606
1,80500000.0,447722222.2,91527777.78,986583333.3,6833333.333,10333333.33,388888.8889,222222.2222,19.77777778,192379540.0,79726488.4,525.0555556,30141.90278,37777777.78,0.714102015,0.02229105,-0.30572549,0.09384411,0.032305297,0.26905745,0.13738793,-0.051057734,-0.029365063,0.041664854,0.083722554,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.43692145827619633,0.4789720192396324,0.4204613899125924,0.44755937545262814,0.6298354857584695,0.43398592151901494,0.7946554949796758,0.5441051230796987,1.2823919115249032,0.4773544321780957,0.76793478617757,0.0,-1.451461875328965,0.8302464974248756,-0.37774946039090945
1,137777777.8,716750000.0,148277777.8,1621111111.0,8777777.778,15694444.44,472222.2222,250000.0,13.41666667,291034622.0,79841346.47,525.0555556,30141.91667,37638888.89,0.764560537,0.02229105,-0.30572549,0.09384411,0.032305297,0.26905745,0.13738793,-0.051057734,-0.029365063,0.041664854,0.083722554,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,1.1841458831768434,1.1672715730482386,1.1130352203121712,1.1579228729002418,1.0519079531538889,1.0545563918413936,1.1418350800205133,0.7308078615903634,-0.013772929954688708,1.1026622088585276,0.7704359240401972,0.0,0.5805847488542568,0.8237377258535852,-0.0021825577486614526
1,211388888.9,1062611111.0,221250000.0,2436805556.0,10055555.56,22750000.0,500000.0,250000.0,6.569444444,417823476.7,80370393.15,525.0555556,30141.91667,38861111.11,0.759961594,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,2.144448853554914,2.05214692059701,2.003584144083311,2.0711052096910905,1.3292698611367038,1.8712657161618282,1.2575616085063313,0.7308078615903634,-1.4089896708141054,1.9062909245116688,0.7819563917134337,0.0,0.5805847488542568,0.8810149151185828,-0.03641286631652392
1,2972222.222,31388888.89,6194444.444,57388888.89,1277777.778,1000000.0,55555.55556,27777.77778,11.48611111,19273593.67,20051317.79,525.0555556,30141.91667,6611111.111,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5744768778511384,-0.586204409366777,-0.6209418437164738,-0.5926879368597636,-0.5760858491918722,-0.6463854670668177,-0.5940628457669365,-0.7628140452851192,-0.40715047015535727,-0.6198469712911596,-0.5315457698810425,0.0,0.5805847488542568,-0.6303218315974892,1.750212605127178
1,6055555.556,48250000.0,10750000.0,98916666.67,1388888.889,1500000.0,55555.55556,55555.55556,15.52777778,27840316.25,20041662.1,525.0555556,30141.91667,6611111.111,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5342528666243073,-0.5430657589692777,-0.5653460981674855,-0.5461969580535129,-0.551967422514572,-0.5885084283719062,-0.5940628457669365,-0.5761113069088806,0.4163953142278837,-0.5655483164085064,-0.5317560312222681,0.0,0.5805847488542568,-0.6303218315974892,-0.7357766888618692
1,11277777.78,76472222.22,18361111.11,168472222.2,1555555.556,2388888.889,55555.55556,55555.55556,12.30555556,42044875.97,20129171.14,525.0555556,30141.91667,7805555.556,0.750750751,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.46612571246589685,-0.4708600443015734,-0.4724605233094806,-0.46832845579140536,-0.5157897823900887,-0.48561591512364655,-0.5940628457669365,-0.5761113069088806,-0.24017726889090366,-0.4755152286326773,-0.5298504431058548,0.0,0.5805847488542568,-0.5743463965061603,-0.10496992346207447
1,18333333.33,115666666.7,28972222.22,264944444.4,1777777.778,3583333.333,83333.33333,55555.55556,15.23611111,61991615.15,20171684.69,525.0555556,30141.91667,8333333.333,0.600240096,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.3740815787599395,-0.3705822258994315,-0.34296311602034796,-0.36032633582600343,-0.4675529290354882,-0.34735410051502674,-0.47833631740610344,-0.5761113069088806,0.35696417451848317,-0.34908635263549087,-0.5289246722864452,0.0,0.5805847488542568,-0.5496130647695725,-1.225233028136563
1,27583333.33,166305555.6,42638888.89,389694444.4,1805555.556,5166666.667,83333.33333,55555.55556,15.11111111,87636346.26,20256531.85,525.0555556,30141.91667,9638888.889,0.714408233,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.2534095451055371,-0.24102413743636883,-0.1761758793489751,-0.2206668135466058,-0.4615233223118967,-0.16407681123730455,-0.47833631740610344,-0.5761113069088806,0.33149368636268844,-0.18654176325527416,-0.5270770490030973,0.0,0.5805847488542568,-0.4884306124680744,-0.3754702547932248
1,16611111.11,173055555.6,33666666.67,317444444.4,6944444.444,5444444.444,361111.1111,305555.5556,19.48611111,103799327.6,106817349.6,525.0555556,30141.91667,48611111.11,0.600240096,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.3965490444563935,-0.2237544635528711,-0.2856723781668021,-0.3015517873717479,0.6539539124357698,-0.13192290094127362,0.6789289664938579,1.1042133386116926,1.2229607718155022,-0.08409556665444724,1.3578626743834463,0.0,0.5805847488542568,1.3379306757678422,-1.225233028136563
1,38361111.11,284138888.9,60638888.89,585638888.9,7000000.0,8361111.111,361111.1111,305555.5556,9.847222222,152953145.3,107034039.8,525.0555556,30141.91667,48777777.78,0.636115657,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.11280669505279865,0.060448934963111656,0.04349511523779133,-0.0013040278778928683,0.6660131258829529,0.20569315815096081,0.6789289664938579,1.1042133386116926,-0.7410968702390974,0.2274572072953253,1.3625812985400276,0.0,0.5805847488542568,1.345741201747117,-0.9582082959154523
1,74833333.33,469527777.8,105666666.7,1033277778.0,9055555.556,13166666.67,527777.7778,333333.3333,14.16666667,234894276.8,106296212.6,525.0555556,30141.91667,46222222.22,0.624906227,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.3629962484264103,0.5347608835448884,0.593011600546382,0.4998345164538606,1.1122040199556722,0.76195580822854,1.373288136992149,1.2909160764502272,0.1390499989800794,0.7468265668681439,1.3465144471120318,0.0,0.5805847488542568,1.2259798055851843,-1.0416409994235947
1,125888888.9,729083333.3,168694444.4,1660083333.0,11361111.11,19805555.56,638888.8889,333333.3333,15.70833333,349624439.3,106516160.8,525.0555556,30141.91667,47916666.67,0.736891977,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,1.0290478938304377,1.1988260388241618,1.3621990790993053,1.201552868144223,1.6126613736724515,1.5304342665840347,1.8361942505188042,1.2909160764502272,0.4531860182097879,1.4740233962322882,1.3513040171512702,0.0,0.5805847488542568,1.305386818380022,-0.20812191086271462
1,191416666.7,1062722222.0,249666666.7,2465722222.0,12138888.89,28555555.56,666666.6667,361111.1111,13.27777778,497069201.3,106381094.0,525.0555556,30141.91667,53083333.33,0.73067159,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,1.8838987271255514,2.052431194779954,2.3503795572405135,2.103477857061615,1.7814903610647512,2.5432824437449844,1.9519207790046216,1.4776188149608915,-0.04207347257642057,2.408575924498348,1.3483628160022005,0.0,0.5805847488542568,1.5475131185825928,-0.25442075962459637
1,39972222.22,373805555.6,70833333.33,695777777.8,13916666.67,11027777.78,722222.2222,611111.1111,8.402777778,212423965.6,213559811.7,525.0555556,30141.91667,93833333.33,0.6664,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.0917887432596201,0.2898584300933763,0.16790754575969857,0.12199813330974356,2.1673851887698183,0.5143706981272478,2.1833738355596415,3.157943460212613,-1.0354225110599407,0.6044024762593152,3.6822758698026017,0.0,0.5805847488542568,3.457186682321806,-0.7327994561744575
1,105472222.2,681333333.3,135694444.4,1421166667.0,14138888.89,17333333.33,750000.0,638888.8889,13.18055556,325156465.8,213838768.1,525.0555556,30141.91667,96138888.89,0.761714286,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.7626997110052358,1.0766590865371963,0.9594689223569002,0.9340820269566765,2.2156220416902874,1.2442644632477744,2.2991003640454597,3.3446461987232774,-0.06188385180034089,1.3189374766933362,3.6883503965124986,0.0,0.5805847488542568,3.5652322897491424,-0.02336743653310958
1,214444444.4,1193583333.0,243777777.8,2629333333.0,18277777.78,27666666.67,1000000.0,638888.8889,9.25,513012041.6,212515580.9,525.0555556,30141.91667,98250000.0,0.8,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,2.1843104855688487,2.387235448261761,2.278511886036404,2.2866429841306446,3.1140334365593176,2.440389930380971,3.340639119584588,3.3446461987232774,-0.8627892024937244,2.5096267960790355,3.6595368041783782,0.0,0.5805847488542568,3.664165616789219,0.2615962614211618
1,366972222.2,1910972222.0,394972222.2,4321527778.0,22250000.0,41944444.44,1166666.667,694444.4444,6.305555556,776023257.9,213083220.5,525.0555556,30141.91667,101250000.0,0.772671485,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,4.174130716478341,4.222653546139503,4.123680440333157,4.1810804013053975,3.976267190652667,4.093100923324243,4.034998291332725,3.718051675072477,-1.462760701184104,4.1766768412715285,3.671897667423657,0.0,0.5805847488542568,3.8047550816043754,0.05818789103008673
1,563222222.2,2833055556.0,589611111.1,6496194444.0,30750000.0,60750000.0,1416666.667,694444.4444,14.76388889,1114194807.0,212622605.8,525.0555556,30141.91667,100527777.8,0.774218523,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,6.734334673740664,6.581776282671105,6.499042568662388,6.615652807641993,5.821326833311196,6.269920656975095,5.076537046871852,3.718051675072477,0.2607423308271788,6.320117353583895,3.661867367713304,0.0,0.5805847488542568,3.7709094707458344,0.06970262128575808
1,7583333.333,83194444.44,16416666.67,151555555.6,3444444.444,2694444.444,166666.6667,138888.8889,22.36111111,51335479.01,53461543.85,525.0555556,30141.91667,18416666.67,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5143220502651081,-0.4536614390405657,-0.49619041464578656,-0.48726692132980887,-0.10577652865891851,-0.45024661376328634,-0.13115673207363493,-0.016003091780164996,1.80878199939878,-0.41662838557108156,0.19599197646630298,0.0,0.5805847488542568,-0.0770762523023529,1.750212605127178
1,15750000.0,128138888.9,28555555.56,262222222.2,3694444.444,4083333.333,194444.4444,138888.8889,15.04166667,74126649.26,53360339.44,525.0555556,30141.91667,18972222.22,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.4077827773046205,-0.33867241701105805,-0.3480480926655339,-0.3633739049802348,-0.05151006858072649,-0.28947706182011534,-0.015430204004432698,-0.016003091780164996,0.31734341607064215,-0.2721705866614146,0.1937881593403851,0.0,0.5805847488542568,-0.051041166485823034,-0.7357766888618692
1,29416666.67,203055555.6,48805555.56,446722222.2,4166666.667,6388888.889,194444.4444,138888.8889,11.11111111,112091281.4,53423191.64,525.0555556,30141.91667,21222222.22,0.857632933,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.22949256537535132,-0.14700035740399228,-0.10091822375542159,-0.1568233489838512,0.05099324506913183,-0.022599605564355356,-0.015430204004432698,-0.016003091780164996,-0.48356193462274133,-0.03153848505357374,0.19515682257118322,0.0,0.5805847488542568,0.05440093212554454,0.6905628914187305
1,48583333.33,308027777.8,77138888.89,705222222.2,4750000.0,9611111.111,250000.0,166666.6667,7.833333333,165223552.8,53724425.58,525.0555556,30141.91667,21944444.44,0.699879952,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.020548585353106212,0.12156794544342417,0.2448601936089939,0.13257133245281646,0.17761498517922464,0.3503857548882393,0.2160228529672027,0.17069964673049962,-1.1514547349939854,0.3052310135427104,0.20171646276749172,0.0,0.5805847488542568,0.08824654392134945,-0.48360543750599305
1,73250000.0,443027777.8,113583333.3,1037694444.0,4944444.444,13777777.78,222222.2222,166666.6667,10.56944444,233498969.3,53610395.5,525.0555556,30141.91667,25722222.22,0.75,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,0.3423406751416647,0.4669614231133788,0.6896261575371505,0.504779041212399,0.21982223181023364,0.8326944109492604,0.10029632448138494,0.17069964673049962,-0.5939340506437313,0.7379826572294034,0.19923335513242155,0.0,0.5805847488542568,0.2652851293482797,-0.1105578245053426
1,3666666.667,23305555.56,5638888.889,49944444.44,861111.1111,833333.3333,27777.77778,27777.77778,15.68055556,13013510.69,13287588.74,525.0555556,30141.91667,5638888.889,1.0,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5654174158578246,-0.6068853768483633,-0.6277218126784212,-0.6010221056415073,-0.6665299493728409,-0.6656778133023132,-0.709789374169431,-0.7628140452851192,0.44752591131555275,-0.6595253993123215,-0.6788320582498758,0.0,0.5805847488542568,-0.6758832322216167,1.750212605127178
1,6333333.333,37111111.11,9027777.778,83250000.0,861111.1111,1194444.444,27777.77778,55555.55556,11.625,19171340.54,13378544.86,525.0555556,30141.91667,5888888.889,0.666,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.5306290818400274,-0.5715642743107318,-0.5863640019678282,-0.5637360296594669,-0.6665299493728409,-0.6238777298480205,-0.709789374169431,-0.5761113069088806,-0.3788499275336254,-0.6204950846582836,-0.6768514068636069,0.0,0.5805847488542568,-0.6641674434870204,-0.7357766888618692
1,10888888.89,60277777.78,14638888.89,139250000.0,1138888.889,1777777.778,55555.55556,55555.55556,15.38888889,29398936.15,13232018.47,525.0555556,30141.90278,5944444.444,0.750750751,0.022291094,-0.30572546,0.09384415,0.032305274,0.26905745,0.13738795,-0.051057775,-0.029365052,0.041664895,0.08372256,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.47119901119258906,-0.5122930478872361,-0.517886315372834,-0.5010431779749277,-0.606233882592764,-0.5563545179601213,-0.5940628457669365,-0.5761113069088806,0.3880947716061522,-0.555669280026388,-0.6800421509001653,0.0,-1.451461875328965,-0.6615639349053674,-0.10496992346207447
1,17222222.22,92666666.67,22500000.0,217472222.2,1250000.0,2611111.111,55555.55556,55555.55556,17.18055556,43737331.31,13260889.43,525.0555556,30141.91667,6250000.0,0.600240096,0.02229105,-0.30572549,0.09384411,0.032305297,0.26905745,0.13738793,-0.051057734,-0.029365063,0.041664854,0.083722554,-0.021513425,-0.038474403,-0.18024799,0.29846665,0.24567583,0.0,-0.38857671792315035,-0.429427040690326,-0.4219497544789018,-0.41347221056743355,-0.5821154559154638,-0.4598927868405202,-0.5940628457669365,-0.5761113069088806,0.7531717691850885,-0.4647879000011292,-0.6794134597582507,0.0,0.5805847488542568,-0.6472446375422548,-1.225233028136563
