emb_col1_1,emb_col1_2,emb_col1_3,emb_col1_4,emb_col1_5,emb_col1_6,emb_col1_7,emb_col1_8,emb_col1_9,emb_col1_10,emb_col2_1,emb_col2_2,emb_col2_3,emb_col2_4,emb_col2_5,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,15412000000,13574000000,7810000000,78274000000.0,1042000000.0,1350000000.0,578000000.0,674000000.0,3143.0,988375427.0,12387149.0,37804.0,2173212.0,7256000000,0.319971195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,2774000000,3772125000,1704000000,13240000000.0,32437500.0,36000000.0,13812500.0,14000000.0,1114.0,149944864.9,359892085.1,69909.84375,2106280.531,481687500,5.902160864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,18550000000,15452000000,9102000000,91458000000.0,1952000000.0,1634000000.0,1606000000.0,1130000000.0,2595.0,1046559997.0,4282318.0,37804.0,2173212.0,11742000000,0.048734085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,3287250000,3942500000,1750937500,14094000000.0,51500000.0,52000000.0,23625000.0,24125000.0,1081.03125,66733339.97,499107790.7,69909.84375,2106280.531,812062500,0.285591767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,52000000,92000000,46000000,384000000.0,4000000.0,4000000.0,2000000.0,0.0,2197.0,22257308.0,669218.0,37804.0,2173178.0,24000000,4.012048193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,54312500,105687500,41187500,306687500.0,,,,,1110.5625,4342227.188,11126254.91,69877.84375,2106278.5,1562500,2.252252252
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,338000000,560000000,308000000,2486000000.0,42000000.0,36000000.0,12000000.0,10000000.0,2871.0,112093988.0,1709704.0,37804.0,2173189.0,166000000,7.006006006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,93562500,208250000,89937500,639250000.0,62500.0,0.0,0.0,0.0,1111.625,13121830.88,18075436.22,69909.84375,2106279.844,9750000,5.402160864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,2930000000,3354000000,1852000000,17024000000.0,288000000.0,284000000.0,120000000.0,126000000.0,3132.0,177961457.0,2891119.0,37804.0,2173773.0,2706000000,2.166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,410750000,638062500,287000000,2196875000.0,7500000.0,8000000.0,4000000.0,2000000.0,1119.5625,24048074.84,65251467.56,69909.84375,2106298.063,74937500,25.52552553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,22246000000,18504000000,10902000000,109698000000.0,2144000000.0,1962000000.0,1842000000.0,1306000000.0,2446.0,1249692130.0,4315438.0,37804.0,2173786.0,13906000000,0.02032819
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,3863812500,4592875000,2035500000,16475562500.0,53437500.0,62000000.0,25812500.0,29437500.0,1067.96875,72088096.06,639656522.9,69909.84375,2106298.469,1028375000,0.222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,60000000,98000000,50000000,422000000.0,6000000.0,4000000.0,2000000.0,0.0,2470.0,21382518.0,642229.0,37804.0,2173747.0,32000000,7.006006006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,61750000,117250000,44937500,338125000.0,,,,,1084.875,4280209.469,13688599.47,69876.875,2106296.219,2000000,19.60744298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,396000000,610000000,338000000,2782000000.0,50000000.0,40000000.0,16000000.0,12000000.0,3462.0,113211236.0,1649389.0,37804.0,2173760.0,140000000,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,105437500,225250000,96375000,690625000.0,1375000.0,0.0,0.0,0.0,1094.28125,13210699.81,19645789.38,69909.84375,2106297.656,11750000,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,3394000000,3746000000,2070000000,19306000000.0,412000000.0,324000000.0,176000000.0,158000000.0,3755.0,205100345.0,2899514.0,37804.0,2174345.0,3058000000,0.714408233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,473500000,711875000,318062500,2460687500.0,9562500.0,9187500.0,4000000.0,4000000.0,1115.46875,24853935.0,76569932.63,69909.84375,2106315.938,83562500,1.800720288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747016,0.0,1,25870000000,22056000000,12610000000,129588000000.0,2708000000.0,2288000000.0,2244000000.0,1576000000.0,4000.0,1450949192.0,4359847.0,37804.0,2174360.0,20566000000,0.19997818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747016,0.0,1,4367875000,5131937500,2287125000,18538625000.0,62625000.0,72000000.0,30500000.0,34562500.0,1109.15625,79246514.81,740330605.9,69909.84375,2106316.406,1199687500,1.800720288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,68000000,106000000,54000000,460000000.0,6000000.0,6000000.0,2000000.0,0.0,3012.0,18285747.0,637961.0,37804.0,2174314.0,34000000,35.13855422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,68000000,127062500,48312500,364062500.0,,,,,1133.59375,4327184.719,15255309.16,69877.84375,2106314.0,2000000,22.02102102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,456000000,662000000,366000000,3086000000.0,56000000.0,46000000.0,18000000.0,14000000.0,3490.0,115248289.0,1679490.0,37804.0,2174330.0,150000000,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,116875000,241000000,102250000,739000000.0,1625000.0,0.0,0.0,0.0,1079.8125,13278182.88,21412404.22,69877.84375,2106314.469,13187500,0.600240096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,1734000000,1646000000,902000000,8996000000.0,178000000.0,124000000.0,72000000.0,62000000.0,3707.0,131388340.0,3422047.0,37804.0,2174629.0,416000000,5.046254588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,3022000000,3046000000,1712000000,16234000000.0,138000000.0,214000000.0,92000000.0,118000000.0,3677.0,255035892.0,7721467.0,37804.0,2174631.0,1056000000,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,468125000,937812500,427000000,3114625000.0,5812500.0,6000000.0,2000000.0,2000000.0,1084.90625,78569319.81,64882019.59,69877.84375,2106323.875,44562500,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,4614000000,4248000000,2270000000,23890000000.0,394000000.0,340000000.0,204000000.0,190000000.0,2995.0,301116090.0,3755675.0,37804.0,2175560.0,1322000000,2.240537037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,6892000000,6208000000,3484000000,35198000000.0,442000000.0,598000000.0,242000000.0,290000000.0,3031.0,444732292.0,5813397.0,37804.0,2174631.0,3342000000,1.83350003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,1069625000,1546250000,692312500,5386750000.0,18687500.0,16000000.0,7250000.0,4812500.0,1095.875,71163333.56,167591910.7,69909.84375,2106324.875,243875000,3.360805556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,9806000000,9512000000,4926000000,51924000000.0,608000000.0,724000000.0,364000000.0,426000000.0,3661.0,646730985.0,9374469.0,37804.0,2174631.0,3320000000,1.186306232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,13314000000,11830000000,6436000000,67892000000.0,872000000.0,1010000000.0,558000000.0,578000000.0,3608.0,797921749.0,6163421.0,37804.0,2174631.0,4808000000,0.916750015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,2061437500,2614875000,1172562500,9394625000.0,25875000.0,32000000.0,11625000.0,10000000.0,1097.53125,83628702.5,300741469.5,69908.875,2106324.844,464500000,2.521234475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,17822000000,19148000000,9970000000,99428000000.0,1086000000.0,1328000000.0,658000000.0,768000000.0,3458.0,985433592.0,2209779.0,37804.0,2175577.0,5576000000,0.672161111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,22992000000,19800000000,11442000000,115792000000.0,1590000000.0,2024000000.0,876000000.0,1016000000.0,4163.0,1408813458.0,12663485.0,37804.0,2174647.0,10452000000,0.54505442
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,4042000000,5195500000,2335125000,18423375000.0,40625000.0,56000000.0,20000000.0,22062500.0,1089.09375,163863068.9,542499423.0,69909.84375,2106325.375,816375000,2.240537037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,3860000000,4142000000,2292000000,21622000000.0,428000000.0,366000000.0,190000000.0,182000000.0,3226.0,230824375.0,2850919.0,37804.0,2174917.0,3242000000,2.521234475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,529687500,776187500,345562500,2696562500.0,11375000.0,10000000.0,5687500.0,4000000.0,1115.375,25688948.06,86317126.22,69876.875,2106332.781,97125000,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,29638000000,24546000000,14470000000,145836000000.0,2904000000.0,2616000000.0,2476000000.0,1786000000.0,4575.0,1653872017.0,4370334.0,37804.0,2174933.0,24928000000,0.32007672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,5014125000,5852437500,2608937500,21170125000.0,70500000.0,84000000.0,34437500.0,39625000.0,1071.125,87242567.84,785216715.8,69907.90625,2106334.281,1381187500,1.83350003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,76000000,112000000,56000000,498000000.0,8000000.0,6000000.0,4000000.0,0.0,3380.0,15081627.0,642892.0,37804.0,2174882.0,38000000,20.2458166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,75375000,138250000,52375000,395000000.0,,,,,1164.65625,4372257.125,16341841.91,69877.84375,2106331.75,2000000,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,514000000,710000000,396000000,3370000000.0,34000000.0,52000000.0,16000000.0,16000000.0,3225.0,121127612.0,1656294.0,37804.0,2174899.0,162000000,20.2458166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,128125000,257812500,108437500,788375000.0,1312500.0,1750000.0,0.0,0.0,1124.09375,13427714.31,24423505.19,69909.84375,2106333.281,15437500,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,4324000000,4538000000,2512000000,24010000000.0,518000000.0,406000000.0,212000000.0,192000000.0,3541.0,253121449.0,2934804.0,37804.0,2175491.0,3562000000,2.521234475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,592687500,850000000,376812500,2959687500.0,12875000.0,12000000.0,6000000.0,4000000.0,1093.1875,26552475.56,98134214.31,69877.84375,2106350.75,104437500,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,33332000000,27566000000,16252000000,163792000000.0,3382000000.0,2944000000.0,2848000000.0,2006000000.0,4309.0,1852277309.0,4335881.0,37804.0,2175510.0,22428000000,0.28006713
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,5791500000,6787812500,2996687500,24361687500.0,77437500.0,94000000.0,38187500.0,44750000.0,1086.03125,92807998.25,921501277.3,69876.875,2106351.313,1530125000,1.83350003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,84000000,118000000,60000000,534000000.0,8000000.0,6000000.0,4000000.0,0.0,3576.0,15503380.0,653340.0,37804.0,2175452.0,42000000,20.2458166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,81125000,146875000,55312500,419437500.0,,,,,1194.28125,4440950.625,16607374.22,69876.875,2106349.531,2062500,5.046254588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747016,0.0,1,572000000,762000000,424000000,3672000000.0,48000000.0,56000000.0,20000000.0,18000000.0,4277.0,129548170.0,1644413.0,37804.0,2175472.0,238000000,10.09250918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747016,0.0,1,141000000,275750000,114937500,842812500.0,1812500.0,2000000.0,0.0,0.0,1143.84375,13465634.88,26961108.0,69909.84375,2106351.156,16500000,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,2290000000,2098000000,1156000000,11686000000.0,238000000.0,164000000.0,96000000.0,82000000.0,4955.0,160067563.0,3452507.0,37804.0,2176063.0,540000000,5.046254588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,3980000000,3790000000,2124000000,20784000000.0,256000000.0,286000000.0,142000000.0,156000000.0,4898.0,306987505.0,7725026.0,37804.0,2176065.0,1630000000,2.882337526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,577812500,1062500000,481062500,3573750000.0,7937500.0,9500000.0,2000000.0,2000000.0,1118.71875,80139507.16,80181079.41,69907.90625,2106369.625,57875000,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,4790000000,4940000000,2734000000,26368000000.0,558000000.0,448000000.0,242000000.0,220000000.0,5062.0,279110751.0,2894288.0,37804.0,2176065.0,3778000000,2.240537037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,647062500,911500000,403812500,3187250000.0,14062500.0,12000000.0,6000000.0,4250000.0,1083.1875,27205115.16,107779241.0,69908.875,2106369.656,118375000,4.034580499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,6132000000,5558000000,2978000000,31494000000.0,396000000.0,454000000.0,234000000.0,258000000.0,4516.0,380190057.0,3800412.0,37804.0,2177305.0,1732000000,2.017290249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,9152000000,8092000000,4558000000,46438000000.0,638000000.0,798000000.0,340000000.0,388000000.0,3957.0,567434881.0,5915841.0,37804.0,2176065.0,4606000000,1.260617238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,1366375000,1882125000,838375000,6623000000.0,17812500.0,22000000.0,8375000.0,7875000.0,1097.875,76538237.47,227036636.1,69877.84375,2106368.688,317812500,3.360805556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,13018000000,12436000000,6452000000,68472000000.0,870000000.0,966000000.0,506000000.0,566000000.0,4834.0,822484495.0,9456408.0,37804.0,2176065.0,4176000000,0.960230159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,17710000000,15248000000,8500000000,88990000000.0,1044000000.0,1346000000.0,706000000.0,766000000.0,3992.0,1035895335.0,6243142.0,37804.0,2176065.0,6702000000,0.720275516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,2750500000,3392312500,1513312500,12230625000.0,38250000.0,44000000.0,16125000.0,14000000.0,1106.46875,91494119.94,414216903.8,69909.84375,2106369.688,638375000,2.882337526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,23746000000,25464000000,13260000000,132644000000.0,1488000000.0,1770000000.0,892000000.0,1016000000.0,3956.0,1305251335.0,2198428.0,37804.0,2177326.0,7382000000,0.517047009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,30574000000,26030000000,15076000000,153058000000.0,2086000000.0,2700000000.0,1158000000.0,1358000000.0,5161.0,1820572347.0,12610584.0,37804.0,2176086.0,14182000000,0.411560808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,5365187500,6660437500,2995250000,23808062500.0,70187500.0,74000000.0,29937500.0,29937500.0,1068.71875,176178007.3,675902545.2,69877.84375,2106369.344,1131062500,1.83350003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,36970000000,31168000000,17826000000,183474000000.0,3780000000.0,3270000000.0,3144000000.0,2272000000.0,3965.0,2055747337.0,4384309.0,37804.0,2176085.0,19978000000,0.261887755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,6331375000,7391750000,3264125000,26588500000.0,96687500.0,104000000.0,45687500.0,49625000.0,1114.0,99570288.63,978696353.0,69908.875,2106370.313,1734250000,1.680402778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,94000000,124000000,64000000,572000000.0,10000000.0,8000000.0,4000000.0,2000000.0,4051.0,20673045.0,702505.0,37804.0,2176022.0,50000000,10.09250918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747015,0.0,1,91000000,162437500,60625000,461125000.0,,,,,1149.0625,4395258.281,19608527.25,69877.84375,2106367.375,2062500,5.046254588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747016,0.0,1,630000000,810000000,454000000,3964000000.0,78000000.0,62000000.0,24000000.0,18000000.0,4488.0,130006895.0,1694650.0,37804.0,2176044.0,186000000,10.09250918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052617,0.0,0.0,0.0,0.0,0.26173237,1.4747016,0.0,1,145812500,281312500,118062500,864750000.0,1437500.0,2000000.0,0.0,0.0,1126.09375,13611079.13,27212681.69,69908.875,2106369.0,18437500,4.034580499
